nicolas	_
moins	moins	NC	_
autant	autant	ADV	_
,	,	PONCT	_
et	et	CC	_
c'	ce	CLS	_
est	être	V	_
parce	parce	ADJ	_
-	-	PONCT	_
qu'	que	CS	_
elle	il	CLS	_
l'	il	CLO	_
aime	aimer	V	_
trop	trop	ADV	_
,	,	PONCT	_
qu'	que	CS	_
elle	il	CLS	_
l'	il	CLO	_
a	avoir	V	_
fui	fuir	VPP	_
;	;	PONCT	_
c'	ce	CLS	_
est	être	V	_
son	son	DET	_
expression	expression	NC	_
.	.	PONCT	_
Mais	mais	CC	_
elle	il	CLS	_
ne	ne	ADV	_
me	je	CLO	_
l'	il	CLO	_
a	avoir	V	_
pas	pas	ADV	_
dit	dire	VPP	_
:	:	PONCT	_
je	je	CLS	_
l'	il	CLO	_
ai	avoir	V	_
vu	voir	VPP	_
par	par	P	_
un	un	DET	_
brouillon	brouillon	NC	_
de	de	P	_
lettre	lettre	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
a	avoir	V	_
déchiré	déchirer	VPP	_
et	et	CC	_
jeté	jeter	VPP	_
dans	dans	P	_
la	le	DET	_
cheminée	cheminée	NC	_
.	.	PONCT	_
Pour	pour	P	_
toute	tout	DET	_
autre	autre	NC	_
-	-	PONCT	_
chose	chose	NC	_
,	,	PONCT	_
je	je	CLS	_
n'	ne	ADV	_
aurais	avoir	V	_
pas	pas	ADV	_
été	être	VPP	_
curieuse	curieux	ADJ	_
:	:	PONCT	_
mais	mais	CC	_
un	un	DET	_
morceau	morceau	NC	_
ou	ou	CC	_
j'	je	CLS	_
ai	avoir	V	_
vu	voir	VPP	_
le	le	DET	_
nom	nom	NC	_
d'	de	P	_
Edmond	Edmond	NP	_
et	et	CC	_
le	le	DET	_
mien	mien	NC	_
m'	je	CLO	_
a	avoir	V	_
donné	donner	VPP	_
de	de	X	_
la	le	DET	_
curiosité	curiosité	NC	_
;	;	PONCT	_
j'	je	CLS	_
ai	avoir	V	_
ramassé	ramasser	VPP	_
le	le	DET	_
papier	papier	NC	_
,	,	PONCT	_
je	je	CLS	_
l'	il	CLO	_
ai	avoir	V	_
lu	lire	VPP	_
et	et	CC	_
je	je	CLS	_
l'	il	CLO	_
ai	avoir	V	_
copié	copier	VPP	_
,	,	PONCT	_
très	très	ADV	_
-	-	PONCT	_
heureusement	heureusement	ADV	_
!	!	PONCT	_
Car	car	CC	_
un	un	DET	_
instant	instant	NC	_
après	après	ADV	_
,	,	PONCT	_
elle	il	CLS	_
est	être	V	_
venue	venir	VPP	_
elle	il	PRO	_
-même	même	ADJ	_
le	il	CLO	_
brûler	brûler	VINF	_
:	:	PONCT	_
voici	voici	V	_
ce	ce	PRO	_
que	que	PROREL	_
c'	ce	CLS	_
est	être	V	_
:	:	PONCT	_
infortunée	infortuné	ADJ	_
!	!	PONCT	_
Je	je	CLS	_
cherche	chercher	V	_
par-tout	par-tout	NP	_
,	,	PONCT	_
non	non	ADV	_
le	le	DET	_
bonheur	bonheur	NC	_
,	,	PONCT	_
mais	mais	CC	_
le	le	DET	_
repos	repos	NC	_
;	;	PONCT	_
et	et	CC	_
le	le	DET	_
repos	repos	NC	_
me	je	CLO	_
fuit	fuir	V	_
!	!	PONCT	_
à	à	P	_
*	*	PONCT	_
Au	à_le	P+D	_
,	,	PONCT	_
je	je	CLS	_
disais	dire	V	_
,	,	PONCT	_
le	le	DET	_
repos	repos	NC	_
m'	je	CLO	_
attend	attendre	V	_
à	à	P	_
Paris	Paris	NP	_
,	,	PONCT	_
dans	dans	P	_
les	le	DET	_
bras	bras	NC	_
de	de	P	_
ma	mon	DET	_
chère	chère	NC	_
Ursule	Ursule	NP	_
:	:	PONCT	_
à	à	P	_
Paris	Paris	NP	_
,	,	PONCT	_
je	je	CLS	_
regrette	regretter	V	_
le	le	DET	_
temps	temps	NC	_
où	où	PROREL	_
je	je	CLS	_
voyais	voir	V	_
Edmond	Edmond	NP	_
tous	tout	ADJ	_
les	le	DET	_
jours	jour	NC	_
,	,	PONCT	_
à	à	P	_
toutes	tout	ADJ	_
les	le	DET	_
heures	heure	NC	_
!	!	PONCT	_
Qui	qui	PROWH	_
me	je	CLO	_
rendra	rendre	V	_
l'	le	DET	_
innocence	innocence	NC	_
?	?	PONCT	_
Tout	tout	ADJ	_
ce	ce	PRO	_
qui	qui	PROREL	_
m'	je	CLO	_
environne	environner	V	_
a	avoir	V	_
le	le	DET	_
coeur	cœur	NC	_
pur	pur	ADJ	_
:	:	PONCT	_
moi	je	PRO	_
,	,	PONCT	_
moi	je	PRO	_
-	-	PONCT	_
seule	seul	ADJ	_
,	,	PONCT	_
je	je	CLS	_
nourris	nourrir	V	_
un	un	DET	_
feu	feu	NC	_
coupable	coupable	ADJ	_
,	,	PONCT	_
qui	qui	PROREL	_
me	je	CLO	_
consume	consumer	V	_
,	,	PONCT	_
qui	qui	PROREL	_
me	je	CLO	_
dévore	dévorer	V	_
...	…	PONCT	_
pardon	pardon	ADV	_
,	,	PONCT	_
ma	mon	DET	_
chère	chère	NC	_
Ursule	Ursule	NP	_
!	!	PONCT	_
Je	je	CLS	_
ne	ne	ADV	_
suis	être	V	_
pas	pas	ADV	_
une	un	DET	_
safo	safo	NC	_
...	…	PONCT	_
,	,	PONCT	_
ou	ou	CC	_
si	si	CS	_
je	je	CLS	_
la	il	CLO	_
suis	être	V	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
*	*	X	_
Faon	Faon	NP	_
,	,	PONCT	_
et	et	CC	_
non	non	I	_
Lesbie	Lesbie	NP	_
qui	qui	PROREL	_
cause	causer	V	_
mes	mon	DET	_
soupirs	soupir	NC	_
...	…	PONCT	_
où	où	PROREL	_
m'	je	CLO	_
égaré	égaré	V	_
-je	je	CLS	_
quelquefois	quelquefois	ADV	_
?	?	PONCT	_
Infortunée	infortuné	ADJ	_
où	où	PROREL	_
m'	je	CLO	_
égaré	égaré	V	_
-je	je	CLS	_
?	?	PONCT	_
...	…	PONCT	_
hélas	hélas	I	_
!	!	PONCT	_
Je	je	CLS	_
veux	vouloir	V	_
tromper	tromper	VINF	_
la	le	DET	_
nature	nature	NC	_
et	et	CC	_
l'	le	DET	_
amour	amour	NC	_
;	;	PONCT	_
je	je	CLS	_
veux	vouloir	V	_
que	que	CS	_
dumoins	dumoins	NC	_
mon	mon	DET	_
corps	corps	NC	_
soit	être	V	_
chaste	chaste	ADJ	_
,	,	PONCT	_
puisque	puisque	CS	_
mon	mon	DET	_
coeur	cœur	NC	_
ne	ne	ADV	_
l'	il	CLO	_
est	être	V	_
plus	plus	ADV	_
...	…	PONCT	_
je	je	CLS	_
l'	il	CLO	_
ai	avoir	V	_
fui	fuir	VPP	_
;	;	PONCT	_
j'	je	CLS	_
ai	avoir	V	_
fui	fuir	VPP	_
le	le	DET	_
chèr	chèr	NC	_
ennemi	ennemi	ADJ	_
de	de	P	_
mon	mon	DET	_
repos	repos	NC	_
,	,	PONCT	_
de	de	P	_
mon	mon	DET	_
innocence	innocence	NC	_
;	;	PONCT	_
lui	il	PRO	_
-	-	PONCT	_
seul	seul	ADJ	_
m'	je	CLO	_
a	avoir	V	_
fait	faire	VPP	_
-	-	PONCT	_
fuir	fuir	VINF	_
;	;	PONCT	_
et	et	CC	_
je	je	CLS	_
le	il	CLO	_
porte	porter	V	_
dans	dans	P	_
mon	mon	DET	_
coeur	cœur	NC	_
,	,	PONCT	_
cet	ce	DET	_
ennemi	ennemi	NC	_
que	que	PROREL	_
je	je	CLS	_
fuis	fuir	V	_
!	!	PONCT	_
Pourquoi	pourquoi	PROWH	_
le	il	CLO	_
fuir	fuir	VINF	_
!	!	PONCT	_
...	…	PONCT	_
pourquoi	pourquoi	PROWH	_
,	,	PONCT	_
infortunée	infortuné	ADJ	_
!	!	PONCT	_
Pour	pour	P	_
que	que	CS	_
tu	tu	CLS	_
sois	être	V	_
la	le	DET	_
seule	seul	ADJ	_
coupable	coupable	NC	_
,	,	PONCT	_
et	et	CC	_
qu'	que	CS	_
il	il	CLS	_
ne	ne	ADV	_
devienne	devenir	V	_
pas	pas	ADV	_
ton	ton	DET	_
complice	complice	NC	_
...	…	PONCT	_
quelquefois	quelquefois	ADV	_
,	,	PONCT	_
je	je	CLS	_
me	je	CLO	_
surprens	surprendre	V	_
à	à	P	_
être	être	VINF	_
jalouse	jaloux	ADJ	_
de	de	P	_
ma	mon	DET	_
soeur	sœur	NC	_
:	:	PONCT	_
je	je	CLS	_
m'	je	CLO	_
efforce	efforcer	V	_
à	à	P	_
le	il	CLO	_
destiner	destiner	VINF	_
pour	pour	P	_
elle	il	PRO	_
:	:	PONCT	_
et	et	CC	_
peut-être	peut-être	ADV	_
serais	être	V	_
-je	je	CLS	_
aujourd'hui	aujourd'hui	ADV	_
au	à_le	P+D	_
-	-	PONCT	_
desespoir	désespoir	NC	_
qu'	que	PROREL	_
il	il	CLS	_
fût	être	V	_
son	son	DET	_
mari	mari	NC	_
!	!	PONCT	_
Que	que	CS	_
n'	ne	ADV	_
ai	avoir	V	_
-je	je	CLS	_
pas	pas	ADV	_
souffert	souffrir	VPP	_
,	,	PONCT	_
quand	quand	CS	_
arriva	arriver	V	_
l'	le	DET	_
avanture	aventure	NC	_
de	de	P	_
Laure	Laure	NP	_
!	!	PONCT	_
...	…	PONCT	_
mais	mais	CC	_
elle	il	CLS	_
était	être	V	_
sans	sans	P	_
intérêt	intérêt	NC	_
pour	pour	P	_
moi	je	PRO	_
,	,	PONCT	_
quand	quand	CS	_
elle	il	CLS	_
éclata	éclater	V	_
;	;	PONCT	_
il	il	CLS	_
était	être	V	_
le	le	DET	_
mari	mari	NC	_
d'	de	P	_
une	un	DET	_
-	-	PONCT	_
autre	autre	NC	_
;	;	PONCT	_
que	que	CS	_
m'	je	CLO	_
importait	importer	V	_
sa	son	DET	_
constance	constance	NC	_
pour	pour	P	_
elle	il	PRO	_
?	?	PONCT	_
...	…	PONCT	_
oui	oui	I	_
,	,	PONCT	_
j'	je	CLS	_
ai	avoir	V	_
senti	sentir	VPP	_
une	un	DET	_
sorte	sorte	NC	_
de	de	P	_
joie	joie	NC	_
coupable	coupable	ADJ	_
...	…	PONCT	_
mais	mais	CC	_
,	,	PONCT	_
grand	grand	ADJ	_
Dieu	Dieu	NP	_
que	que	CS	_
n'	ne	ADV	_
avais	avoir	V	_
-je	je	CLS	_
pas	pas	ADV	_
souffert	souffrir	VPP	_
,	,	PONCT	_
quand	quand	CS	_
j'	je	CLS	_
avais	avoir	V	_
appris	apprendre	VPP	_
son	son	DET	_
mariage	mariage	NC	_
avec	avec	P	_
*	*	X	_
Manon	Manon	NP	_
!	!	PONCT	_
Et	et	CC	_
si	si	CS	_
je	je	CLS	_
n'	ne	ADV	_
eusse	avoir	V	_
pas	pas	ADV	_
vu	voir	VPP	_
,	,	PONCT	_
qu'	que	CS	_
au	à_le	P+D	_
-	-	PONCT	_
fond	fond	NC	_
,	,	PONCT	_
c'	ce	CLS	_
était	être	V	_
encore	encore	ADV	_
moi	je	PRO	_
qui	qui	PROREL	_
étais	être	V	_
la	le	DET	_
souveraine	souveraine	NC	_
de	de	P	_
ses	son	DET	_
pensées	pensée	NC	_
,	,	PONCT	_
aurais	avoir	V	_
-je	je	CLS	_
pu	pouvoir	VPP	_
y	y	CLO	_
survivre	survivre	VINF	_
?	?	PONCT	_
...	…	PONCT	_
je	je	CLS	_
me	je	CLO	_
suis	être	V	_
vaincue	vaincre	VPP	_
;	;	PONCT	_
j'	je	CLS	_
ai	avoir	V	_
feint	feindre	VPP	_
d'	de	P	_
aimer	aimer	VINF	_
Manon	Manon	NP	_
...	…	PONCT	_
que	que	PROREL	_
dis	dire	V	_
-je	je	CLS	_
?	?	PONCT	_
Ne	ne	ADV	_
l'	il	CLO	_
ai	avoir	V	_
-je	je	CLS	_
donc	donc	ADV	_
pas	pas	ADV	_
aimée	aimer	VPP	_
?	?	PONCT	_
...	…	PONCT	_
non	non	I	_
,	,	PONCT	_
non	non	I	_
,	,	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
l'	il	CLO	_
ai	avoir	V	_
pas	pas	ADV	_
aimée	aimer	VPP	_
,	,	PONCT	_
non	non	I	_
!	!	PONCT	_
Je	je	CLS	_
le	il	CLO	_
sens	sentir	V	_
,	,	PONCT	_
à	à	P	_
ce	ce	PRO	_
que	que	PROREL	_
me	je	CLO	_
fait	faire	V	_
éprouver	éprouver	VINF	_
*	*	X	_
Fanchette	Fanchette	NP	_
:	:	PONCT	_
mon	mon	DET	_
coeur	cœur	NC	_
l'	il	CLO	_
a	avoir	V	_
repoussée	repousser	VPP	_
,	,	PONCT	_
quand	quand	CS	_
,	,	PONCT	_
à	à	P	_
mes	mon	DET	_
pressantes	pressant	ADJ	_
sollicitations	sollicitation	NC	_
,	,	PONCT	_
elle	il	CLS	_
m'	je	CLO	_
a	avoir	V	_
dit	dire	VPP	_
,	,	PONCT	_
qu'	que	CS	_
elle	il	CLS	_
aimerait	aimer	V	_
bien	bien	ADV	_
son	son	DET	_
petit	petit	ADJ	_
mari	mari	NC	_
.	.	PONCT	_
Eh	eh	I	_
!	!	PONCT	_
Pourquoi	pourquoi	PROWH	_
lui	il	PRO	_
en-parler	en-parler	ADJ	_
?	?	PONCT	_
Pourquoi	pourquoi	PROWH	_
mettre	mettre	VINF	_
sitôt	sitôt	ADV	_
dans	dans	P	_
son	son	DET	_
coeur	cœur	NC	_
des	de_le	P+D	_
idées	idée	NC	_
...	…	PONCT	_
je	je	CLS	_
me	je	CLO	_
la	il	CLO	_
sacrifie	sacrifier	V	_
!	!	PONCT	_
...	…	PONCT	_
non	non	I	_
,	,	PONCT	_
non	non	I	_
,	,	PONCT	_
je	je	CLS	_
surmonterai	surmonter	V	_
ma	mon	DET	_
faiblesse	faiblesse	NC	_
;	;	PONCT	_
elle	il	CLS	_
aura	avoir	V	_
Edmond	Edmond	NP	_
;	;	PONCT	_
elle	il	CLS	_
l'	il	CLO	_
aura	avoir	V	_
:	:	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
veux	vouloir	V	_
plus	plus	ADV	_
le	il	CLO	_
voir	voir	VINF	_
;	;	PONCT	_
je	je	CLS	_
me	je	CLO	_
le	il	CLO	_
promets	promettre	V	_
,	,	PONCT	_
mon	mon	DET	_
*	*	X	_
Dieu	Dieu	NC	_
,	,	PONCT	_
devant	devant	P	_
vous	vous	PRO	_
:	:	PONCT	_
punissez	punir	V	_
-moi	je	CLO	_
,	,	PONCT	_
si	si	CS	_
je	je	CLS	_
lui	il	CLO	_
parle	parler	V	_
,	,	PONCT	_
si	si	CS	_
je	je	CLS	_
lui	il	CLO	_
écris	écrire	V	_
:	:	PONCT	_
je	je	CLS	_
tâcherai	tâcher	V	_
de	de	P	_
le	il	CLO	_
bannir	bannir	VINF	_
de	de	P	_
ma	mon	DET	_
pensée	pensée	NC	_
...	…	PONCT	_
il	il	CLS	_
est	être	V	_
des	un	DET	_
rencontres	rencontre	NC	_
fatales	fatal	ADJ	_
!	!	PONCT	_
...	…	PONCT	_
il	il	CLS	_
vient	venir	V	_
chés	chés	VINF	_
mon	mon	DET	_
père	père	NC	_
,	,	PONCT	_
jeune	jeune	ADJ	_
encore	encore	ADV	_
:	:	PONCT	_
hélas	hélas	I	_
j'	je	CLS	_
avais	avoir	V	_
son	son	DET	_
âge	âge	NC	_
!	!	PONCT	_
Il	il	CLS	_
apportait	apporter	V	_
une	un	DET	_
lettre	lettre	NC	_
:	:	PONCT	_
sa	son	DET	_
naïveté	naïveté	NC	_
,	,	PONCT	_
son	son	DET	_
innocence	innocence	NC	_
,	,	PONCT	_
m'	je	CLO	_
intéressèrent	intéresser	V	_
:	:	PONCT	_
dès	dès	P	_
ce	ce	DET	_
moment	moment	NC	_
,	,	PONCT	_
je	je	CLS	_
sentis	sentir	V	_
qu'	que	CS	_
il	il	CLS	_
était	être	V	_
aimable	aimable	ADJ	_
;	;	PONCT	_
ma	mon	DET	_
pensée	pensée	NC	_
s'	se	CLO	_
occupa	occuper	V	_
de	de	P	_
lui	il	PRO	_
;	;	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
séparai	séparer	V	_
pas	pas	ADV	_
,	,	PONCT	_
devenue	devenir	VPP	_
plus	plus	ADV	_
-	-	PONCT	_
grande	grand	ADJ	_
,	,	PONCT	_
l'	le	DET	_
idée	idée	NC	_
de	de	P	_
l'	le	DET	_
amour	amour	NC	_
de	de	P	_
celle	celui	PRO	_
d'	de	P	_
Edmond	Edmond	NP	_
...	…	PONCT	_
on	on	CLS	_
me	je	CLO	_
maria	marier	V	_
:	:	PONCT	_
je	je	CLS	_
crus	croire	V	_
que	que	CS	_
ce	ce	CLS	_
devait	devoir	V	_
être	être	VINF	_
un	un	DET	_
Edmond	Edmond	NP	_
pour	pour	P	_
moi	je	PRO	_
,	,	PONCT	_
qu'	que	CS	_
un	un	DET	_
mari	mari	NC	_
;	;	PONCT	_
je	je	CLS	_
me	je	CLO	_
livrai	livrer	V	_
tête	tête	NC	_
-	-	PONCT	_
baissée	baisser	VPP	_
,	,	PONCT	_
comme	comme	P	_
la	le	DET	_
victime	victime	NC	_
conduite	conduire	VPP	_
à	à	P	_
l'	le	DET	_
autel	autel	NC	_
...	…	PONCT	_
ah	ah	I	_
!	!	PONCT	_
Quelle	Quelle	ADJ	_
différence	différence	NC	_
!	!	PONCT	_
...	…	PONCT	_
pour	pour	P	_
mon	mon	DET	_
malheur	malheur	NC	_
,	,	PONCT	_
je	je	CLS	_
passais	passer	V	_
un-jour	un-jour	NC	_
sur	sur	P	_
un	un	DET	_
grand-chemin	grand-chemin	NC	_
;	;	PONCT	_
je	je	CLS	_
le	il	CLO	_
revois	revoir	V	_
conduisant	conduire	VPR	_
au	à_le	P+D	_
lavoir	lavoir	NC	_
les	le	DET	_
brebis	brebis	NC	_
de	de	P	_
son	son	DET	_
père	père	NC	_
:	:	PONCT	_
comme	comme	P	_
mon	mon	DET	_
coeur	cœur	NC	_
fut	être	V	_
touché	toucher	VPP	_
de	de	P	_
ses	son	DET	_
grâces	grâce	NC	_
naïves	naïf	ADJ	_
en-me	en-me	ADJ	_
saluant	saluer	VPR	_
;	;	PONCT	_
de	de	P	_
son	son	DET	_
empressement	empressement	NC	_
à	à	P	_
raccommoder	raccommoder	VINF	_
la	le	DET	_
sangle	sangle	NC	_
de	de	P	_
mon	mon	DET	_
cheval	cheval	NC	_
!	!	PONCT	_
...	…	PONCT	_
(	(	PONCT	_
mais	mais	CC	_
j'	je	CLS	_
étais	être	V	_
mariée	marier	VPP	_
alors	alors	ADV	_
!	!	PONCT	_
)	)	PONCT	_
mon	mon	DET	_
coeur	cœur	NC	_
fut	être	V	_
touché	toucher	VPP	_
d'	de	P	_
une	un	DET	_
sorte	sorte	NC	_
de	de	P	_
compassion	compassion	NC	_
:	:	PONCT	_
tant	tant	ADV	_
de	de	P	_
charmes	charme	NC	_
et	et	CC	_
de	de	P	_
grâces	grâce	NC	_
seront	être	V	_
-ils	il	CLS	_
perdus	perdre	VPP	_
?	?	PONCT	_
C'	ce	CLS	_
est	être	V	_
le	le	DET	_
fils	fils	NC	_
de	de	P	_
l'	le	DET	_
ami	ami	NC	_
de	de	P	_
mon	mon	DET	_
père	père	NC	_
;	;	PONCT	_
il	il	CLS	_
faut	falloir	V	_
le	il	CLO	_
prendre	prendre	VINF	_
chés	chés	NC	_
nous	nous	PRO	_
;	;	PONCT	_
il	il	CLS	_
faut	falloir	V	_
lui	il	CLO	_
donner	donner	VINF	_
un	un	DET	_
état	état	NC	_
plus	plus	ADV	_
doux	doux	ADJ	_
...	…	PONCT	_
je	je	CLS	_
fis	faire	V	_
-	-	PONCT	_
parler	parler	VINF	_
à	à	P	_
ses	son	DET	_
parens	parent	NC	_
;	;	PONCT	_
je	je	CLS	_
l'	il	CLO	_
obtins	obtenir	V	_
pour	pour	P	_
le	le	DET	_
temps	temps	NC	_
où	où	PROREL	_
finissent	finir	V	_
les	le	DET	_
travaux	travail	NC	_
de	de	P	_
la	le	DET	_
campagne	campagne	NC	_
...	…	PONCT	_
*	*	X	_
Dieu	Dieu	NP	_
me	je	CLO	_
punit	punir	V	_
dès	dès	P	_
le	le	DET	_
premier	premier	ADJ	_
pas	pas	NC	_
:	:	PONCT	_
j'	je	CLS	_
étais	être	V	_
absente	absent	ADJ	_
quand	quand	CS	_
on	on	CLS	_
me	je	CLO	_
l'	il	CLO	_
envoya	envoyer	V	_
;	;	PONCT	_
sa	son	DET	_
beauté	beauté	NC	_
,	,	PONCT	_
son	son	DET	_
innocence	innocence	NC	_
,	,	PONCT	_
sa	son	DET	_
noble	noble	ADJ	_
sécurité	sécurité	NC	_
,	,	PONCT	_
tentèrent	tenter	V	_
des	un	DET	_
âmes	âme	NC	_
vicieuses	vicieux	ADJ	_
,	,	PONCT	_
et	et	CC	_
on	on	CLS	_
voulut	vouloir	V	_
le	il	CLO	_
tromper	tromper	VINF	_
!	!	PONCT	_
On	on	CLS	_
s'	se	CLO	_
était	être	V	_
hâté	hâter	VPP	_
de	de	P	_
le	il	CLO	_
faire	faire	VINF	_
venir	venir	VINF	_
,	,	PONCT	_
pour	pour	P	_
le	il	CLO	_
tromper	tromper	VINF	_
!	!	PONCT	_
...	…	PONCT	_
moi	je	PRO	_
,	,	PONCT	_
qui	qui	PROREL	_
espérais	espérer	V	_
le	il	CLO	_
recevoir	recevoir	VINF	_
,	,	PONCT	_
lui	il	CLO	_
adoucir	adoucir	VINF	_
les	le	DET	_
commencemens	commencement	NC	_
d'	de	P	_
un	un	DET	_
séjour	séjour	NC	_
étranger	étranger	ADJ	_
;	;	PONCT	_
l'	il	CLO	_
instruire	instruire	VINF	_
,	,	PONCT	_
le	il	CLO	_
former	former	VINF	_
,	,	PONCT	_
m'	je	CLO	_
en-faire	en-faire	V	_
aimer	aimer	VINF	_
comme	comme	P	_
bienfaitrice	bienfaitrice	NC	_
,	,	PONCT	_
je	je	CLS	_
l'	il	CLO	_
exposai	exposer	V	_
,	,	PONCT	_
à	à	P	_
tout	tout	ADJ	_
ce	ce	PRO	_
qu'	que	PROREL	_
ont	avoir	V	_
de	de	P	_
dur	dur	NC	_
et	et	CC	_
d'	de	P	_
amèr	amèr	NC	_
les	le	DET	_
façons	façon	NC	_
des	de_le	P+D	_
gens	gens	NC	_
-	-	PONCT	_
des	de_le	P+D	_
-	-	PONCT	_
villes	ville	NC	_
,	,	PONCT	_
à	à	P	_
-	-	PONCT	_
l'	le	DET	_
égard	égard	NC	_
d'	de	P	_
un	un	DET	_
jeune	jeune	ADJ	_
campagnard	campagnard	NC	_
qui	qui	PROREL	_
vaut	valoir	V	_
mieux	mieux	ADV	_
qu'	que	CS	_
eux	il	PRO	_
!	!	PONCT	_
...	…	PONCT	_
que	que	CS	_
n'	ne	ADV	_
a	avoir	V	_
-t-il	il	CLS	_
pas	pas	ADV	_
souffert	souffrir	VPP	_
!	!	PONCT	_
...	…	PONCT	_
chèr	chèr	ET	_
*	*	X	_
Edmond	Edmond	NP	_
!	!	PONCT	_
...	…	PONCT	_
va	aller	V	_
,	,	PONCT	_
je	je	CLS	_
t'	tu	CLO	_
en-dédommagerai	en-dédommagerai	V	_
:	:	PONCT	_
ma	mon	DET	_
soeur	sœur	NC	_
sera	être	V	_
ton	ton	DET	_
épouse	épouse	NC	_
;	;	PONCT	_
la	le	DET	_
tienne	tien	NC	_
sera	être	V	_
ma	mon	DET	_
compagne	compagne	NC	_
,	,	PONCT	_
mon	mon	DET	_
amie	ami	NC	_
-	-	PONCT	_
à	à	P	_
-	-	PONCT	_
jamais	jamais	ADV	_
;	;	PONCT	_
je	je	CLS	_
ferai	faire	V	_
tout	tout	PRO	_
pour	pour	P	_
elle	il	PRO	_
;	;	PONCT	_
et	et	CC	_
sur-tout	sur-tout	ADV	_
elle	il	CLS	_
aura	avoir	V	_
un	un	DET	_
mari	mari	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
aimera	aimer	V	_
...	…	PONCT	_
cette	ce	DET	_
chère	chère	NC	_
Ursule	Ursule	NP	_
!	!	PONCT	_
...	…	PONCT	_
elle	il	CLS	_
est	être	V	_
aimée	aimer	VPP	_
déja	déja	ADJ	_
,	,	PONCT	_
elle	il	CLS	_
est	être	V	_
adorée	adorer	VPP	_
;	;	PONCT	_
les	le	DET	_
vicieus	vicieus	NC	_
la	il	CLO	_
desirent	désirer	V	_
;	;	PONCT	_
les	le	DET	_
vertueus	vertueus	NC	_
l'	il	CLO	_
adorent	adorer	V	_
!	!	PONCT	_
Mais	mais	CC	_
elle	il	CLS	_
les	il	CLO	_
ignore	ignorer	V	_
tous	tous	PRO	_
!	!	PONCT	_
Le	le	DET	_
frère	frère	NC	_
et	et	CC	_
la	le	DET	_
soeur	sœur	NC	_
sont	être	V	_
également	également	ADV	_
aimables	aimable	ADJ	_
...	…	PONCT	_
au	à_le	P+D	_
-	-	PONCT	_
fond	fond	NC	_
,	,	PONCT	_
mes	mon	DET	_
sentimens	sentiment	NC	_
pour	pour	P	_
Edmond	Edmond	NP	_
,	,	PONCT	_
sont	être	V	_
peut-être	peut-être	ADV	_
un	un	DET	_
bonheur	bonheur	NC	_
:	:	PONCT	_
que	que	CS	_
d'	de	P	_
hommages	hommage	NC	_
intéressés	intéressé	ADJ	_
ne	ne	ADV	_
m'	je	CLO	_
offre	offrir	V	_
-t-on	on	CLS	_
pas	pas	ADV	_
!	!	PONCT	_
Que	que	CS	_
d'	de	P	_
hommes	homme	NC	_
adroits	adroit	ADJ	_
m'	je	CLO	_
eussent	avoir	V	_
peut-être	peut-être	ADV	_
entraînée	entraîner	VPP	_
dans	dans	P	_
des	un	DET	_
chutes	chute	NC	_
honteuses	honteux	ADJ	_
!	!	PONCT	_
Edmond	Edmond	NP	_
m'	je	CLO	_
a	avoir	V	_
soutenue	soutenir	VPP	_
;	;	PONCT	_
il	il	CLS	_
m'	je	CLO	_
a	avoir	V	_
fait	faire	VPP	_
dédaigner	dédaigner	VINF	_
tous	tout	ADJ	_
les	le	DET	_
hommes	homme	NC	_
;	;	PONCT	_
ils	il	CLS	_
ne	ne	ADV	_
sont	être	V	_
que	que	ADV	_
des	un	DET	_
monstres	monstre	NC	_
,	,	PONCT	_
comparés	comparer	VPP	_
à	à	P	_
lui	il	PRO	_
,	,	PONCT	_
et	et	CC	_
je	je	CLS	_
suis	être	V	_
sans	sans	P	_
mérite	mérite	NC	_
dans	dans	P	_
ma	mon	DET	_
vertu	vertu	NC	_
à	à	P	_
leur	leur	DET	_
égard	égard	NC	_
;	;	PONCT	_
je	je	CLS	_
la	il	CLO	_
lui	il	CLO	_
dois	devoir	V	_
.	.	PONCT	_
(...)	…	PONCT	_
ne	ne	ADV	_
l'	il	CLO	_
a	avoir	V	_
-t-il	il	CLS	_
pas	pas	ADV	_
inutilement	inutilement	ADV	_
attaquée	attaquer	VPP	_
?	?	PONCT	_
(...)	…	PONCT	_
,	,	PONCT	_
plus	plus	ADV	_
-	-	PONCT	_
poli	poli	ADJ	_
,	,	PONCT	_
plus	plus	ADV	_
-	-	PONCT	_
aimable	aimable	ADJ	_
,	,	PONCT	_
ayant	avoir	VPR	_
toutes	tout	ADJ	_
les	le	DET	_
grâces	grâce	NC	_
qu'	que	PROREL	_
on	on	CLS	_
acquiert	acquérir	V	_
à	à	P	_
la	le	DET	_
capitale	capitale	NC	_
,	,	PONCT	_
a	avoir	V	_
-t-il	il	CLS	_
pu	pouvoir	VPP	_
vaincre	vaincre	VINF	_
mon	mon	DET	_
indifférence	indifférence	NC	_
?	?	PONCT	_
Que	que	CS	_
d'	de	P	_
amour	amour	NC	_
,	,	PONCT	_
cependant	cependant	ADV	_
?	?	PONCT	_
Mais	mais	CC	_
Edmond	Edmond	NP	_
